Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,COGS,Gross margin percentage,Gross income,Rating
b0e1e9f8-0bf0-4d04-87b3-216869f33831,A,Yangon,Member,Male,Home and lifestyle,80.64,10,40.32,846.72,06/12/2024,18:48:14,Cash,806.4,4.76,40.32,4.3
fb0e350f-7c85-4c28-bc8b-3fcfcb1fa107,C,Naypyitaw,Normal,Male,Sports and travel,83.28,4,16.66,349.78,10/31/2024,20:58:37,Cash,333.12,4.76,16.66,9.6
382c9cb3-7e74-4dca-8087-73a95f6623bc,A,Mandalay,Normal,Female,Food and beverages,40.86,4,8.17,171.61,04/03/2024,13:01:33,Cash,163.44,4.76,8.17,4.8
81e63ae4-8474-47b7-90fd-cfaf1d949e18,C,Naypyitaw,Member,Female,Fashion accessories,80.86,9,36.39,764.13,11/17/2024,01:17:46,Cash,727.74,4.76,36.39,3.2
804822ef-e07a-4302-86b9-0ffc831d2de6,C,Naypyitaw,Member,Female,Sports and travel,69.27,8,27.71,581.87,09/01/2024,22:50:39,Credit card,554.16,4.76,27.71,9.6
d4ec3b21-4210-4b1b-9a81-0d739860fb77,B,Naypyitaw,Member,Female,Health and beauty,18.67,7,6.53,137.22,03/20/2024,19:39:15,Cash,130.69,4.76,6.53,6.2
89456902-74b2-4945-b5c1-4e8dc455d0f3,C,Yangon,Member,Male,Fashion accessories,51.74,2,5.17,108.65,10/20/2024,23:05:40,Ewallet,103.48,4.76,5.17,7.3
9ba7928a-76b2-42f2-ac3b-e997702c5591,C,Naypyitaw,Normal,Female,Sports and travel,75.01,7,26.25,551.32,07/30/2024,10:10:39,Ewallet,525.07,4.76,26.25,4.8
6bac7501-27e5-45b4-b80c-0179c24533e9,B,Yangon,Member,Male,Health and beauty,96.04,10,48.02,1008.42,03/18/2024,08:47:28,Ewallet,960.4,4.76,48.02,2.1
537a1db4-8baa-4f59-9269-bdfcd139a274,A,Naypyitaw,Member,Female,Fashion accessories,70.9,10,35.45,744.45,04/28/2024,01:26:52,Cash,709.0,4.76,35.45,9.4
f15e7da2-d5da-444f-b02a-c202817820f1,A,Naypyitaw,Member,Female,Home and lifestyle,31.2,2,3.12,65.52,06/01/2024,21:11:19,Cash,62.4,4.76,3.12,7.2
22d2c83b-dbe7-4693-8faa-4d91c70efb47,A,Mandalay,Normal,Female,Home and lifestyle,62.81,3,9.42,197.85,02/01/2025,00:33:00,Ewallet,188.43,4.76,9.42,8.2
556d49bd-dd74-4455-acea-8cdd18c240bc,C,Naypyitaw,Member,Male,Fashion accessories,79.54,5,19.89,417.59,12/21/2024,07:38:36,Ewallet,397.7,4.76,19.89,4.1
513aeb65-08e9-49c9-88e7-f127b516a4bc,B,Mandalay,Member,Female,Health and beauty,24.37,5,6.09,127.94,03/08/2024,04:37:02,Credit card,121.85,4.76,6.09,9.6
a3c503cb-b380-425b-a447-209774fd3555,A,Naypyitaw,Member,Male,Electronic accessories,65.8,4,13.16,276.36,03/04/2024,13:17:41,Ewallet,263.2,4.76,13.16,7.1
de7d9021-9415-448d-b82d-f0178e8adf0e,A,Yangon,Member,Female,Sports and travel,19.41,6,5.82,122.28,04/26/2024,05:40:53,Credit card,116.46,4.76,5.82,1.6
529cac61-3684-4f47-b56a-5126e9e5a7a5,B,Mandalay,Member,Female,Fashion accessories,76.41,2,7.64,160.46,06/11/2024,13:00:40,Cash,152.82,4.76,7.64,2.4
8dcc8bdb-0b32-4633-9268-ca4b6fc6d17a,C,Naypyitaw,Normal,Male,Food and beverages,17.79,10,8.89,186.79,12/04/2024,21:52:35,Ewallet,177.9,4.76,8.89,6.8
8038e909-fc33-41f9-bd55-8d6f74c938ff,C,Naypyitaw,Normal,Male,Electronic accessories,38.41,7,13.44,282.31,09/01/2024,22:53:35,Ewallet,268.87,4.76,13.44,7.3
7932547b-43a9-4345-b1d5-5f260be50766,A,Mandalay,Member,Female,Food and beverages,48.08,2,4.81,100.97,04/14/2024,19:08:34,Cash,96.16,4.76,4.81,6.8
7f749538-033c-4a0b-a15d-1caa59ba4e59,A,Naypyitaw,Member,Female,Home and lifestyle,30.67,7,10.73,225.42,01/11/2025,17:40:11,Ewallet,214.69,4.76,10.73,2.8
6c6510e4-a105-483e-a29d-63403df2170e,A,Yangon,Member,Male,Home and lifestyle,23.46,5,5.87,123.17,06/06/2024,07:32:09,Cash,117.3,4.77,5.87,7.2
f8004c06-c182-40ba-b34c-33f52b75c053,A,Yangon,Member,Female,Fashion accessories,73.31,10,36.66,769.76,02/02/2025,02:08:04,Cash,733.1,4.76,36.66,2.2
55987158-2aec-4f83-9d55-ca7cd2b0a866,C,Mandalay,Member,Female,Food and beverages,69.16,8,27.66,580.94,10/09/2024,09:24:42,Credit card,553.28,4.76,27.66,9.7
b0da679f-0dd4-4714-a482-9ccdcbf6e95a,B,Mandalay,Member,Male,Health and beauty,78.57,4,15.71,329.99,11/02/2024,08:29:36,Credit card,314.28,4.76,15.71,1.9
3ffc14d6-dce0-4c53-b285-09cb296bb518,A,Mandalay,Member,Female,Home and lifestyle,57.8,3,8.67,182.07,03/16/2024,09:29:17,Ewallet,173.4,4.76,8.67,6.1
fc7f641b-7d99-4a92-827f-576c71c7fd74,C,Naypyitaw,Member,Female,Fashion accessories,39.33,9,17.7,371.67,02/18/2024,02:43:57,Credit card,353.97,4.76,17.7,4.0
4d38208b-7b43-4862-841b-ff9145c3df07,B,Mandalay,Normal,Female,Sports and travel,25.24,1,1.26,26.5,08/23/2024,19:36:01,Cash,25.24,4.75,1.26,8.4
6f5a3711-bfc2-4317-ba6c-3ab98c0d3fc8,A,Mandalay,Normal,Male,Home and lifestyle,60.46,4,12.09,253.93,06/27/2024,13:11:52,Ewallet,241.84,4.76,12.09,2.5
bc71bff6-0d26-4401-8c68-a875b95269d6,C,Yangon,Normal,Male,Sports and travel,96.57,3,14.49,304.2,09/03/2024,07:30:15,Ewallet,289.71,4.76,14.49,6.5
318feca6-ed0a-4b84-a3c9-438c0175620c,C,Mandalay,Member,Male,Electronic accessories,77.52,7,27.13,569.77,03/18/2024,22:46:44,Credit card,542.64,4.76,27.13,9.4
ed19912d-4d3e-45d9-a991-3a4f3f0dc9e8,C,Yangon,Normal,Male,Electronic accessories,60.21,5,15.05,316.1,11/25/2024,20:04:36,Credit card,301.05,4.76,15.05,8.9
9e359707-ac86-40e2-a2e1-a8ae42df754b,B,Mandalay,Member,Male,Sports and travel,45.26,10,22.63,475.23,09/10/2024,19:27:34,Credit card,452.6,4.76,22.63,6.2
3a7b4089-e2fb-455d-a4cd-ca031b3cfbc5,C,Yangon,Normal,Male,Electronic accessories,32.75,2,3.28,68.78,08/28/2024,12:24:23,Ewallet,65.5,4.77,3.28,5.5
8b9a2210-6d52-4937-b6cf-6c636adc871c,A,Mandalay,Normal,Female,Sports and travel,45.45,4,9.09,190.89,05/06/2024,02:45:06,Credit card,181.8,4.76,9.09,9.2
e6888edd-d609-489a-b2c7-733ca67455a4,C,Mandalay,Normal,Female,Electronic accessories,49.57,1,2.48,52.05,10/02/2024,23:09:40,Cash,49.57,4.76,2.48,7.7
89aecc57-2f78-479c-8d7b-a22cd3ef6c70,B,Naypyitaw,Normal,Male,Food and beverages,65.57,1,3.28,68.85,07/06/2024,12:49:20,Cash,65.57,4.76,3.28,1.3
ba44eaa0-7bbb-417f-880b-55c5d5b8ba1e,C,Yangon,Normal,Male,Health and beauty,42.88,7,15.01,315.17,03/14/2024,12:38:21,Ewallet,300.16,4.76,15.01,8.8
689bbdd3-2ee5-4d76-ab95-1eba39ad91e6,C,Naypyitaw,Member,Male,Sports and travel,66.45,6,19.94,418.64,09/25/2024,09:02:10,Cash,398.7,4.76,19.94,4.4
52d50999-2e84-4fd4-b6cc-6389a672875e,A,Naypyitaw,Member,Male,Home and lifestyle,84.96,1,4.25,89.21,07/21/2024,03:15:17,Cash,84.96,4.76,4.25,7.7
61697cb6-25a1-4040-9486-0c50a8a4c8b9,C,Naypyitaw,Normal,Female,Home and lifestyle,81.27,8,32.51,682.67,10/13/2024,10:08:29,Credit card,650.16,4.76,32.51,9.6
2ed346ef-64a0-4f32-a6e5-6d30271ab535,C,Yangon,Member,Male,Electronic accessories,92.72,8,37.09,778.85,05/18/2024,07:03:27,Ewallet,741.76,4.76,37.09,6.1
ec892044-1db3-4531-9d24-28bdd02f7017,C,Yangon,Normal,Male,Home and lifestyle,29.47,1,1.47,30.94,03/05/2024,19:16:27,Ewallet,29.47,4.75,1.47,3.1
bab57641-c8a2-4202-993c-9e1e5b7eaf52,C,Mandalay,Member,Male,Fashion accessories,79.73,3,11.96,251.15,02/07/2024,03:13:52,Cash,239.19,4.76,11.96,8.0
1df6b075-2864-4f01-8818-b81b31751c89,A,Mandalay,Member,Female,Health and beauty,24.36,6,7.31,153.47,03/25/2024,05:50:13,Ewallet,146.16,4.76,7.31,7.1
dc306d90-e55d-40e1-bf30-a5cdc6e183c4,A,Mandalay,Normal,Female,Electronic accessories,37.97,7,13.29,279.08,04/28/2024,07:11:59,Ewallet,265.79,4.76,13.29,9.6
a2401d2f-c5fa-4220-918f-dfd806671e8d,B,Mandalay,Normal,Female,Electronic accessories,65.41,6,19.62,412.08,10/11/2024,14:15:58,Cash,392.46,4.76,19.62,8.9
3499a5ca-34f6-4081-827b-1f76d9d563e2,C,Naypyitaw,Normal,Female,Health and beauty,20.41,10,10.21,214.31,02/24/2024,12:45:55,Cash,204.1,4.76,10.21,8.9
aafa69b7-10c8-47fb-9103-f3cf7250a1b6,A,Naypyitaw,Normal,Female,Fashion accessories,73.63,2,7.36,154.62,06/29/2024,11:10:26,Ewallet,147.26,4.76,7.36,5.2
c0aa123d-a1b5-4422-b3fd-dcdaf6ef2b02,C,Mandalay,Normal,Male,Electronic accessories,76.04,4,15.21,319.37,02/14/2024,23:30:53,Credit card,304.16,4.76,15.21,5.7
26a4a4d7-76e8-4665-82fc-cf7cccf0b047,B,Naypyitaw,Normal,Female,Fashion accessories,54.72,9,24.62,517.1,08/16/2024,02:47:57,Ewallet,492.48,4.76,24.62,9.2
6cc471bc-6b8a-471f-9910-8b68b485d861,A,Yangon,Member,Female,Electronic accessories,93.09,6,27.93,586.47,07/21/2024,21:56:03,Ewallet,558.54,4.76,27.93,4.1
4f1354b0-13b2-4f03-9e05-1d039884960c,A,Naypyitaw,Normal,Female,Food and beverages,45.1,1,2.26,47.36,05/20/2024,21:11:26,Cash,45.1,4.77,2.26,6.2
aada71c1-a006-4752-a996-dac1d0cf9779,B,Mandalay,Normal,Female,Fashion accessories,13.35,7,4.67,98.12,04/07/2024,18:25:36,Credit card,93.45,4.76,4.67,7.5
f680ec47-0cbb-41c9-8f56-40316007803c,B,Naypyitaw,Normal,Female,Food and beverages,95.81,6,28.74,603.6,02/12/2024,21:36:44,Ewallet,574.86,4.76,28.74,6.7
7e9093ec-a956-46c4-a275-4c584b5cb31d,A,Mandalay,Member,Male,Home and lifestyle,25.57,8,10.23,214.79,11/11/2024,18:19:34,Ewallet,204.56,4.76,10.23,1.8
b57782ba-3a1b-493f-953f-3b830065814a,C,Mandalay,Member,Female,Health and beauty,85.52,8,34.21,718.37,11/09/2024,09:32:35,Credit card,684.16,4.76,34.21,3.5
b32f7228-8277-4f3a-a79e-521b7f7f4ec6,A,Mandalay,Member,Female,Home and lifestyle,58.1,6,17.43,366.03,12/25/2024,10:03:58,Credit card,348.6,4.76,17.43,9.5
de7d8758-9d99-4d16-85e3-026818bff351,A,Yangon,Member,Female,Sports and travel,33.55,7,11.74,246.59,01/07/2025,12:21:28,Cash,234.85,4.76,11.74,4.2
06b74207-ce45-41ec-adcf-c84392366da0,B,Mandalay,Member,Male,Food and beverages,67.15,6,20.15,423.05,01/21/2025,07:47:43,Ewallet,402.9,4.76,20.15,4.8
7e0fe4af-247a-4fb3-8412-fc1b3b7f24ae,B,Mandalay,Member,Male,Sports and travel,22.08,6,6.62,139.1,12/28/2024,05:13:08,Ewallet,132.48,4.76,6.62,6.0
d6b28e4d-f3c9-48fe-a0dd-69f45ea35ab0,B,Mandalay,Normal,Male,Fashion accessories,56.16,2,5.62,117.94,09/15/2024,11:38:26,Credit card,112.32,4.77,5.62,2.7
929dd8d8-1705-480e-8aa9-bf4e0a053499,A,Naypyitaw,Member,Female,Health and beauty,91.8,2,9.18,192.78,01/11/2025,00:08:48,Cash,183.6,4.76,9.18,9.8
35f18868-9343-4fbf-a183-19b4532ab4de,C,Mandalay,Normal,Male,Health and beauty,52.8,9,23.76,498.96,11/16/2024,18:32:59,Cash,475.2,4.76,23.76,4.8
cccc1a11-a16b-4284-b4b4-e885c497e27a,C,Yangon,Normal,Male,Health and beauty,14.22,8,5.69,119.45,07/25/2024,10:12:50,Credit card,113.76,4.76,5.69,1.3
4fe5ed64-100b-4cb1-a1a4-dbaa2431cd8d,B,Naypyitaw,Member,Male,Home and lifestyle,24.51,4,4.9,102.94,11/28/2024,21:21:17,Cash,98.04,4.76,4.9,3.9
51b72744-e566-41a4-8597-3857715bae1d,B,Yangon,Normal,Female,Fashion accessories,77.5,4,15.5,325.5,02/14/2024,17:29:03,Credit card,310.0,4.76,15.5,3.8
32fa1136-3683-4226-a44e-a561cc8c9bc4,C,Naypyitaw,Member,Female,Health and beauty,89.56,1,4.48,94.04,01/09/2025,23:35:58,Cash,89.56,4.76,4.48,2.9
b49d8c2b-2258-4b31-bbf6-eea266549126,C,Mandalay,Normal,Male,Home and lifestyle,37.12,7,12.99,272.83,06/03/2024,03:44:02,Credit card,259.84,4.76,12.99,3.9
bfcd0eee-87fd-453a-a719-96ceaa95c327,C,Naypyitaw,Normal,Female,Health and beauty,76.53,2,7.65,160.71,04/26/2024,10:20:08,Cash,153.06,4.76,7.65,1.7
46f7679b-295f-430c-a7bb-1bf844228dca,B,Mandalay,Normal,Female,Health and beauty,19.06,1,0.95,20.01,09/07/2024,18:24:41,Credit card,19.06,4.75,0.95,6.5
5be808a9-2e3f-4d48-aa81-e247d4447325,B,Mandalay,Normal,Male,Health and beauty,51.71,6,15.51,325.77,10/03/2024,15:06:15,Credit card,310.26,4.76,15.51,4.4
cb000028-5ef3-4ba3-9423-6bdf55a07dc0,B,Mandalay,Member,Female,Home and lifestyle,30.8,8,12.32,258.72,12/15/2024,16:29:56,Ewallet,246.4,4.76,12.32,8.6
5e6b9cab-1cfa-470f-8f49-f5ac57350f66,B,Mandalay,Member,Female,Food and beverages,13.58,7,4.75,99.81,08/09/2024,13:04:05,Ewallet,95.06,4.76,4.75,8.0
37ffc093-05b1-4449-bf63-0911d3b9c9e1,A,Naypyitaw,Member,Male,Electronic accessories,98.37,4,19.67,413.15,09/08/2024,02:27:29,Credit card,393.48,4.76,19.67,4.3
446cd7a9-4475-4d03-9c41-efc9528ed3f3,C,Naypyitaw,Normal,Female,Home and lifestyle,26.28,7,9.2,193.16,02/01/2025,12:23:44,Cash,183.96,4.76,9.2,4.1
9fc15bc0-6410-4636-a6a7-130e60cd1698,B,Mandalay,Normal,Female,Food and beverages,74.79,7,26.18,549.71,10/31/2024,11:55:20,Cash,523.53,4.76,26.18,3.0
971de929-2cf2-4eb1-b9fa-f26155ad868b,A,Yangon,Normal,Male,Food and beverages,43.29,3,6.49,136.36,10/10/2024,02:07:24,Credit card,129.87,4.76,6.49,2.5
eeefaa55-b81b-479f-922f-cdbd2e9da78e,A,Yangon,Member,Male,Electronic accessories,58.67,5,14.67,308.02,04/03/2024,12:18:53,Credit card,293.35,4.76,14.67,7.9
c984ac5e-2b2e-46d2-a082-d75379ad7c1a,C,Yangon,Normal,Male,Electronic accessories,37.07,2,3.71,77.85,09/19/2024,09:18:50,Ewallet,74.14,4.77,3.71,5.8
d8a1acee-bd27-492d-95ab-051d060e76a6,A,Yangon,Member,Female,Sports and travel,97.75,3,14.66,307.91,03/12/2024,13:43:02,Ewallet,293.25,4.76,14.66,5.0
2e80dd3d-50cd-47b6-a5ae-f44fe6e6f29f,A,Yangon,Member,Male,Health and beauty,94.22,2,9.42,197.86,02/03/2025,06:48:29,Ewallet,188.44,4.76,9.42,7.3
cc352bb0-9935-48b7-b384-92d396f4d13e,A,Yangon,Normal,Male,Fashion accessories,64.09,10,32.05,672.95,06/21/2024,19:19:58,Credit card,640.9,4.76,32.05,7.4
c19793a1-4a5a-4249-ab82-3d3d2fc39a7e,C,Naypyitaw,Normal,Male,Food and beverages,97.0,1,4.85,101.85,04/10/2024,10:18:36,Ewallet,97.0,4.76,4.85,1.9
1bfee5a8-568b-4160-bdab-844242fafe69,B,Mandalay,Normal,Male,Sports and travel,97.97,10,48.99,1028.69,12/15/2024,00:33:59,Ewallet,979.7,4.76,48.99,4.5
232b9761-4dc7-44d7-97de-b6df36d344cb,C,Mandalay,Normal,Female,Sports and travel,63.43,6,19.03,399.61,02/18/2024,23:37:07,Cash,380.58,4.76,19.03,8.4
99258c63-1160-4a36-a6d0-1a243f5cd47b,C,Mandalay,Member,Male,Food and beverages,32.03,4,6.41,134.53,10/27/2024,01:32:53,Credit card,128.12,4.76,6.41,5.6
33415e96-8e9f-44f9-baf8-d41bd9e1d03d,C,Yangon,Member,Male,Health and beauty,75.48,2,7.55,158.51,01/25/2025,21:37:35,Cash,150.96,4.76,7.55,5.3
62f1d95b-f20f-4883-aa57-491dc875aea6,C,Yangon,Member,Male,Home and lifestyle,61.86,2,6.19,129.91,09/16/2024,11:31:33,Ewallet,123.72,4.76,6.19,3.9
9c30df63-2308-48c6-a019-c3494da187dc,C,Yangon,Member,Male,Fashion accessories,18.94,1,0.95,19.89,01/27/2025,03:03:41,Ewallet,18.94,4.78,0.95,9.6
5dd03d5b-2c2e-4901-8c2e-9fd214fb4638,B,Naypyitaw,Normal,Male,Sports and travel,67.5,6,20.25,425.25,01/14/2025,06:42:49,Ewallet,405.0,4.76,20.25,9.5
7f7f5a01-5f49-47ad-8e5a-56f52893c915,B,Yangon,Normal,Male,Food and beverages,11.08,2,1.11,23.27,04/05/2024,04:54:30,Ewallet,22.16,4.77,1.11,4.2
37e60436-7b34-41e3-825c-4318ba842fe5,B,Naypyitaw,Member,Female,Home and lifestyle,86.14,3,12.92,271.34,08/28/2024,16:06:58,Cash,258.42,4.76,12.92,4.8
f007676b-2971-417b-b05a-dfeb0674bca2,A,Yangon,Member,Female,Health and beauty,97.9,3,14.69,308.39,12/11/2024,10:07:51,Credit card,293.7,4.76,14.69,4.9
a298e2de-3d29-4b06-84ab-7415053cfced,B,Yangon,Normal,Male,Electronic accessories,52.44,6,15.73,330.37,02/27/2024,07:38:48,Credit card,314.64,4.76,15.73,7.1
ef8acee4-6a75-43f4-bed1-8c1d1b80786c,A,Naypyitaw,Normal,Female,Food and beverages,13.13,9,5.91,124.08,10/16/2024,00:03:59,Ewallet,118.17,4.76,5.91,8.6
dfc99128-e1e5-4940-ae24-6415d32fd07f,A,Naypyitaw,Normal,Male,Home and lifestyle,63.09,5,15.77,331.22,05/06/2024,02:53:21,Ewallet,315.45,4.76,15.77,3.3
6d1a6709-8677-466a-8f0e-e07efbf59ed6,B,Yangon,Normal,Male,Food and beverages,14.18,7,4.96,104.22,09/17/2024,20:37:42,Cash,99.26,4.76,4.96,4.7
8338dd1f-d7a2-4e08-8779-842ff21eebc3,A,Mandalay,Member,Male,Sports and travel,57.59,3,8.64,181.41,11/14/2024,19:52:38,Credit card,172.77,4.76,8.64,6.2
157830c4-5801-4650-807e-6d1060e60978,B,Yangon,Member,Male,Home and lifestyle,31.6,5,7.9,165.9,01/28/2025,07:49:17,Cash,158.0,4.76,7.9,9.8
a59e5422-5e20-4770-9b81-5a3a8cc57816,B,Yangon,Normal,Female,Electronic accessories,95.41,6,28.62,601.08,04/01/2024,05:53:49,Credit card,572.46,4.76,28.62,3.0
90e7dc63-b843-4eee-b03b-1f63428672f0,B,Naypyitaw,Normal,Male,Sports and travel,50.98,9,22.94,481.76,11/09/2024,00:31:27,Credit card,458.82,4.76,22.94,8.2
dbc163b5-b34a-4212-8c14-3a98ace2f0fb,C,Naypyitaw,Member,Male,Fashion accessories,41.36,4,8.27,173.71,08/08/2024,14:31:43,Ewallet,165.44,4.76,8.27,6.4
a2e058fd-5157-44d5-a74c-cb2a032ad281,A,Mandalay,Member,Male,Home and lifestyle,48.24,2,4.82,101.3,10/03/2024,12:47:51,Credit card,96.48,4.76,4.82,6.9
84bc6ec1-bdeb-4fc5-a965-c7fe8a79bcaa,A,Mandalay,Normal,Female,Electronic accessories,55.22,10,27.61,579.81,01/13/2025,08:24:01,Ewallet,552.2,4.76,27.61,5.7
ad9bce7a-e8b6-4477-be27-c5592b60fa63,A,Naypyitaw,Member,Female,Fashion accessories,70.14,1,3.51,73.65,09/01/2024,16:15:04,Cash,70.14,4.77,3.51,6.3
25f91d56-13c9-4b4d-a9cc-917b8f419e8f,B,Mandalay,Normal,Female,Electronic accessories,76.91,2,7.69,161.51,10/25/2024,18:41:52,Ewallet,153.82,4.76,7.69,3.2
dbbb2041-72d6-4966-9598-28e0e17b26d4,B,Mandalay,Normal,Female,Sports and travel,85.53,5,21.38,449.03,11/10/2024,15:43:53,Cash,427.65,4.76,21.38,5.4
699b82b9-1009-42d2-8ff0-fabd3ad0a3f4,B,Yangon,Normal,Female,Home and lifestyle,60.4,8,24.16,507.36,06/14/2024,09:08:59,Credit card,483.2,4.76,24.16,4.6
3c8a59e4-deae-421e-a672-40a1d9b3e2d0,B,Mandalay,Normal,Male,Food and beverages,44.78,8,17.91,376.15,08/29/2024,08:53:09,Ewallet,358.24,4.76,17.91,4.7
66305360-61e6-4893-9c9c-2fc3d050d72e,A,Naypyitaw,Member,Male,Food and beverages,47.35,7,16.57,348.02,03/25/2024,05:18:54,Ewallet,331.45,4.76,16.57,6.3
3df59470-79e5-4dfc-9a23-bce4fbc143a4,C,Naypyitaw,Member,Female,Fashion accessories,84.41,3,12.66,265.89,09/04/2024,18:28:50,Ewallet,253.23,4.76,12.66,9.0
66929327-34ee-44e8-b100-7ac423335f5c,A,Naypyitaw,Member,Female,Fashion accessories,20.3,10,10.15,213.15,09/16/2024,06:15:19,Credit card,203.0,4.76,10.15,2.6
409e5e2b-f35a-4d0f-b30c-b3b732229bce,C,Naypyitaw,Member,Female,Health and beauty,47.16,6,14.15,297.11,05/23/2024,17:24:06,Cash,282.96,4.76,14.15,6.8
fbaea5ed-a486-4de7-bbfa-8d3789e0f9ab,B,Naypyitaw,Member,Male,Food and beverages,40.84,4,8.17,171.53,12/20/2024,02:14:41,Credit card,163.36,4.76,8.17,5.9
b960993e-1dcc-4bfc-8465-c6a8ed9d0cca,C,Yangon,Normal,Male,Sports and travel,41.41,3,6.21,130.44,08/21/2024,10:43:24,Ewallet,124.23,4.76,6.21,5.6
c1a5bba8-4861-4cf6-ba0e-ebfae91a762a,B,Naypyitaw,Normal,Male,Fashion accessories,57.68,8,23.07,484.51,06/14/2024,17:52:32,Ewallet,461.44,4.76,23.07,2.0
16b256b8-d83f-41bb-85e7-316940f9aeb4,C,Yangon,Normal,Female,Food and beverages,86.03,2,8.6,180.66,01/01/2025,03:23:07,Credit card,172.06,4.76,8.6,2.5
4d6b2be5-203d-4ae1-a248-21934220fa3d,A,Yangon,Member,Male,Electronic accessories,69.76,8,27.9,585.98,08/19/2024,19:48:43,Ewallet,558.08,4.76,27.9,2.7
638c69dd-f5ac-4015-a614-382f42d01e93,A,Naypyitaw,Normal,Female,Fashion accessories,97.72,2,9.77,205.21,06/17/2024,07:04:06,Cash,195.44,4.76,9.77,2.1
dd01c961-8b69-41a0-9804-d55bdec4333a,C,Naypyitaw,Member,Male,Food and beverages,49.84,4,9.97,209.33,07/09/2024,00:46:39,Ewallet,199.36,4.76,9.97,2.5
29600370-6a45-4123-b2a8-0439cee3629c,B,Yangon,Normal,Female,Home and lifestyle,65.57,7,22.95,481.94,01/01/2025,22:08:37,Ewallet,458.99,4.76,22.95,1.4
56e4a7cc-f9f8-4f86-af41-539780a37b6a,A,Naypyitaw,Normal,Male,Food and beverages,24.61,9,11.07,232.56,05/25/2024,05:37:12,Cash,221.49,4.76,11.07,9.1
c4164b06-8eb1-401a-a7e4-a9f82cccd65d,A,Naypyitaw,Normal,Male,Fashion accessories,15.31,10,7.66,160.76,09/03/2024,10:05:23,Credit card,153.1,4.76,7.66,2.1
9da13d03-4e54-4486-8253-e24c000fe736,B,Naypyitaw,Normal,Male,Fashion accessories,45.4,1,2.27,47.67,05/20/2024,10:53:49,Ewallet,45.4,4.76,2.27,3.6
a1ac1b38-c4b2-446d-8742-2a9423ce4992,B,Mandalay,Normal,Male,Health and beauty,61.57,9,27.71,581.84,02/05/2024,08:28:11,Credit card,554.13,4.76,27.71,6.0
19c0ea89-7330-4c64-81db-85fc52f93033,B,Naypyitaw,Member,Male,Food and beverages,15.25,4,3.05,64.05,02/02/2025,20:39:22,Credit card,61.0,4.76,3.05,3.2
246bf8e6-c1c3-4ced-827e-8e91b11f9488,A,Yangon,Normal,Male,Sports and travel,45.59,6,13.68,287.22,09/21/2024,22:40:45,Cash,273.54,4.76,13.68,6.7
8c2ef062-5e76-411c-b520-da00c393a5e6,A,Naypyitaw,Normal,Female,Fashion accessories,92.69,9,41.71,875.92,11/16/2024,19:13:20,Ewallet,834.21,4.76,41.71,2.4
b90cee52-07a4-4d13-924a-80f9459e0be1,A,Naypyitaw,Member,Female,Fashion accessories,43.75,9,19.69,413.44,04/21/2024,16:13:55,Cash,393.75,4.76,19.69,3.2
2d5311c8-0c68-4451-b17f-6cb2a3ee2cc9,C,Yangon,Member,Male,Health and beauty,28.45,9,12.8,268.85,07/22/2024,11:26:54,Cash,256.05,4.76,12.8,2.4
1b93e5bd-b43f-4de3-8530-69a5f099f167,A,Mandalay,Normal,Female,Food and beverages,28.96,3,4.34,91.22,11/05/2024,12:56:20,Ewallet,86.88,4.76,4.34,9.0
1eebf6d2-ffe3-4fa2-8fc0-ecdf852d72b6,C,Yangon,Member,Female,Food and beverages,56.92,8,22.77,478.13,09/07/2024,20:58:45,Cash,455.36,4.76,22.77,1.9
64105c7f-60d2-44c6-a6c9-e6cdf28c3d1c,A,Mandalay,Normal,Female,Electronic accessories,25.51,1,1.28,26.79,10/09/2024,08:46:00,Credit card,25.51,4.78,1.28,8.7
c5c438b6-701b-467c-9313-dfd6d3018fed,A,Mandalay,Normal,Female,Electronic accessories,21.59,7,7.56,158.69,03/14/2024,13:29:16,Ewallet,151.13,4.76,7.56,6.2
52a9c7db-6ca8-4769-80ca-c9aa78ac214c,A,Naypyitaw,Normal,Male,Electronic accessories,78.07,9,35.13,737.76,07/19/2024,13:25:11,Ewallet,702.63,4.76,35.13,1.1
6105ef24-0847-4275-8750-d4b7cfd48a69,B,Mandalay,Normal,Male,Health and beauty,99.8,3,14.97,314.37,05/14/2024,11:25:53,Cash,299.4,4.76,14.97,6.1
0b1fcdf7-3719-4fb9-93f3-140d0a319a03,B,Yangon,Member,Male,Fashion accessories,45.88,2,4.59,96.35,08/23/2024,04:17:24,Credit card,91.76,4.76,4.59,7.2
1cde5374-d715-43bb-b844-b2f8bf904746,C,Naypyitaw,Normal,Female,Sports and travel,33.28,1,1.66,34.94,11/03/2024,04:27:52,Cash,33.28,4.75,1.66,3.0
f1258c3b-0e3d-4d72-ab8d-5abde7879e3c,C,Naypyitaw,Normal,Male,Food and beverages,40.76,9,18.34,385.18,08/23/2024,09:10:32,Cash,366.84,4.76,18.34,2.7
7a4d3b14-e7cb-4b5b-8987-3622c387c264,C,Mandalay,Member,Female,Health and beauty,18.28,9,8.23,172.75,02/27/2024,16:56:49,Ewallet,164.52,4.76,8.23,3.3
